Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS019205,SOLIDARIEDADE EM AÇÃO,"Rua do Comércio, 89",Cidade Verde,92990-000,ELDORADO DO SUL,4306767,RS,asas.solidariedadeemacao@gmail.com,61.069.254/0001-50,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",93,200,-8.697437,-67.717933
CS019787,COZINHA SOLIDÁRIA NOVO AMANHECER,"Rua Professor Nelson Alves, 300",Dias Macedo,60860-730,FORTALEZA,2304400,CE,ongcomunidadeparticipativa@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",190,150,-9.383656,-48.557387
CS019606,COZINHA UNIÃO DE VILA,"Livreiro Gualter, 70",Vila Uniao,60420-130,FORTALEZA,2304400,CE,alberto200dasaguas@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Idosos, Outros grupos de pessoas em situação de vulnerabilidade social",100,100,-11.076398,-46.874140
CS019694,COZINHA SOLIDÁRIA  S.O.S COMUNIDADE AZUL,"Rua Manoel Monteiro, 147",Americanópolis,04387-150,SÃO PAULO,3550308,SP,jusouzalima171985@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",580,150,-27.368668,-48.219284
CS019750,UNIÃO DE GRUPOS ARTÍSTICOS- UGA,"Rua Iguatu,, 546",Serrinha,60741-330,FORTALEZA,2304400,CE,gledsonbrito369@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",150,100,-28.860332,-51.336406
CS019803,PÃO SAGRADO,"Rua José Vilmar Nichele, 116",Cidade Industrial,81280-130,CURITIBA,4106902,PR,cerlinaoliveira@gmail.com,07.331.387/0001-08,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",550,300,-15.485521,-48.889120
CS017133,COZINHA SOLIDÁRIA FORÇA MAIOR DA PEDREIRA,"Rua Ursa Maior, 538",Cristal,90820-200,PORTO ALEGRE,4314902,RS,adri.agcp55@gmail.com,35.622.147/0001-06,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1068,400,1.196421,-50.200159
CS016062,CASA DE PASSAGEM SANTO EGÍDIO,"Rua Alexandre Schlemm, 850",Anita Garibaldi,89202-181,JOINVILLE,4209102,SC,coordenacaogeral@adipros.com.br,84.706.381/0011-90,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",134,200,-27.712891,-49.941410
CS015040,COZINHA SOLIDÁRIA SÃO FRANCISCO DE ASSIS,"Praça Coari, s/n, S/N",São Francisco,69079-490,MANAUS,1302603,AM,sfassismanaus@gmail.com,04.026.811/0035-61,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1115,200,-27.328250,-49.834164
CS019556,LAR DO IDOSO BETÂNIA,"Rua Dr. Plácido Olímpio de Oliveira, 565",Bucarein,89202-450,JOINVILLE,4209102,SC,coordenacaogeral@adipros.com.br,84.706.381/0002-08,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",25,125,-3.325437,-44.113641
CS018819,COZINHA SOLIDÁRIA JARDIM LAMARÃO,"Rua 04, 119",Lamarão,49088-050,ARACAJU,2800308,SE,jusi.jpt.cnb@gmail.com,38.731.046/0001-53,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",380,300,-10.482689,-47.170657
CS019691,COZINHA SOLIDÁRIA SUZANA MARIA DA SILVA,"Avenida Ema Livry, 310",Parque Novo Grajau,04847-050,SÃO PAULO,3550308,SP,su.lora@hotmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",4000,400,-24.213738,-47.906961
CS019689,COZINHA SOLIDÁRIA ABIRA UMMA PACKEER,"Avenida Felipe Pedrell, 88",Jardim Edda,04844-030,SÃO PAULO,3550308,SP,abirapackeer@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1880,1000,-22.456264,-42.811600
CS019690,COZINHA SOLIDÁRIA ONG GIRASSOL DO BEM,"Av Engenheiro Armando de Arruda Pereira, 2445",Jabaquara,04309-010,SÃO PAULO,3550308,SP,associacaogirassoldobem@gmail.com,45.027.215/0001-34,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",870,350,-0.126734,-47.244785
CS019828,FAVELA CAMPO DO SOBRAL,"Rua Rubens Teles de Menezes, 356",Passaré,60862-015,FORTALEZA,2304400,CE,amandiinhagata816@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",190,100,-0.499950,-49.144136
CS019768,SABOR DA TERRA APOENA,"Rua Leonel de Moura Brizola, 145",Serpa,07713-635,CAIEIRAS,3509007,SP,simoneindci@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",235,230,-19.311756,-40.473879
CS019369,INSTITUTO SOL AÇÃO E CIDADANIA,"Rua jundiá, 176",Bento Ribeiro,21550-450,RIO DE JANEIRO,3304557,RJ,institutosol07@gmail.com,09.420.294/0001-85,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1060,480,-19.525294,-40.889184
CS019824,COZINHANDO COM AMOR,"Rua Divonzir Luciano, 556",Parque da fonte,83050-060,SÃO JOSÉ DOS PINHAIS,4125506,PR,beatrizstraub912@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1600,1000,-23.692034,-44.561757
CS019805,COZINHA SOLIDÁRIA MARIA DE LOURDES,"Rua G, 60",Parque Dois Irmãos,60743-190,FORTALEZA,2304400,CE,ligiabezerraamor@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",120,100,1.772923,-60.703622
CS016208,COZINHA DA ONG,"Estrada das Goiabeiras, 78B, 78B",Fernão Velho,57070-440,MACEIÓ,2704302,AL,ongvivamundau@hotmail.com,20.173.475/0001-97,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",300,900,-6.088001,-34.189859
CS019557,COZINHA CASA CRESCENDO COM MAIS AMOR,"Estrada da Pedreira, 31",Colegio,21236-400,RIO DE JANEIRO,3304557,RJ,casinhacommaisamor@gmail.com,31.301.832/0001-71,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",320,200,-20.060735,-43.107849
CS019782,COSINHA POPULAR DA ROSALINA,"Rua 0101 COMUNIDADE ROSALINA, 1275",ITAPERY,60110-000,FORTALEZA,2304400,CE,francisca.lima0840.ju@gmail.comp,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",400,250,-14.532423,-46.867956
CS019732,COZINHA SOLIDÁRIA COMUNIDADE TAQUARUÇU E ANTÔNIO MADI,"Viela Tiradentes, 28",Jabaquara,04346-040,SÃO PAULO,3550308,SP,andreadorafe@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",1070,200,-25.454082,-50.037271
CS019704,CASARÃO POPULAR,"Rua Coronel Joaquim Franklin, 733",Antônio Bezerra,60361-130,FORTALEZA,2304400,CE,projetocasaraopopular@gmail.com,05.217.579/0001-62,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",450,100,-0.753933,-51.839714
CS019779,COZINHA ASSOCIAÇÃO DE MORADORES DO CONJUNTO VENEZA TROPICAL,"RUA E, 400",SERRINHA,60110-000,FORTALEZA,2304400,CE,maria.eliomar07@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",165,100,-6.661448,-34.420166
CS019786,COZINHA SOLIDÁRIA COMUNIDADE DE APRENDIZAGEM GUARAPES,"Rua da Ribeira, S/N",Guarapes,59074-760,NATAL,2408102,RN,guarapescomag@gmail.com,12.927.611/0001-69,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ,400,400,-5.001988,-38.025803
CS019818,COZINHA PARA TODOS,"Avenida Ulisses Guimaraes, 1381",Vila Guilherme,07998-100,FRANCISCO MORATO,3516309,SP,maura.santos201@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",80,70,-8.968957,-36.985542
CS019113,AMPEJW,"Avenida F, 570",Prefeito José Walter,60750-050,FORTALEZA,2304400,CE,ampejw@gmail.com,04.230.539/0001-98,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",100,0,-5.964568,-34.738322
CS019826,ALMOÇO SOLIDÁRIO PLANALTO AYRTON SENNA,"RUA RIBEIRAO BONITO, nº 1359",mondubim,60760-460,FORTALEZA,2304400,CE,elenildamoreira01@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-16.187382,-48.804517
CS019150,ESCOLHI AMAR,"Rua Felicidade, 33",Aldeota,60135-220,FORTALEZA,2304400,CE,institutoescolhiamar@gmail.com,11.210.933/0001-20,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",670,100,-1.397716,-44.597320
CS019756,COZINHA SOLIDÁRIA DA FABI,"Rua Arapuca, 2838",Quintino Cunha,60352-770,FORTALEZA,2304400,CE,fabianapipi.79@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",190,100,-27.907288,-47.500277
CS019819,COZINHA SOLIDÁRIA VÓ PENHA,"Rua Dom Maurício, 478",Padre Andrade,60355-660,FORTALEZA,2304400,CE,ifasonhos@gmail.com,09.048.805/0001-80,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",185,100,-18.781040,-42.995903
CS019096,JUNTAS SOMOS FORTES,"Rua Hugo Victor, 283",Antonio Bezerra,60360-820,FORTALEZA,2304400,CE,bebelbarros3069@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",170,100,-0.245153,-47.224168
CS019022,PROJETO BEM,"Rua Seixas correia, 500",Bonsucesso,60520-485,FORTALEZA,2304400,CE,feraldobjr@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",220,100,-3.474350,-43.067278
CS019725,COZINHA SOLIDÁRIA IRMÃ TOINHA,"Einstein, 679",Vila Pery,60730-145,FORTALEZA,2304400,CE,paulabarrosubert@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",180,140,3.092845,-60.317294
CS019848,MULHERES DE LUTA NA PERIFERIA,"Rua 56, N°60",Prefeito José Walter,60750-700,FORTALEZA,2304400,CE,iddadavi0415mat@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",135,100,-5.018303,-41.829787
CS019773,FOME NUNCA MAIS,"RUA SANTA INÊS, 1062",PIRAMBU,60311-310,FORTALEZA,2304400,CE,gleisaofaixapreta@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-20.831873,-45.064467
CS019760,COZINHA AMIGAS DA COMUNIDADE,"Rua Mendes Junior, 247",Quintino Cunha,60351-838,FORTALEZA,2304400,CE,ribeirorogim@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",180,100,-21.349273,-56.099165
CS019665,COZINHA AJUDANDO AO PRÓXIMO,"Rua Ana Gonçalves, 141",São João do Tauape,60130-400,FORTALEZA,2304400,CE,celiamariapaivamartins@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",170,100,-22.578554,-46.605274
CS019846,SOPA DE AXÉ,"Rua Engenheiros Rebouças, 845",Rebouças,80210-040,CURITIBA,4106902,PR,lilian.dallastra@gmail.com,22.722.451/0001-75,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",530,250,-7.083970,-34.162878
CS019695,COZINHA SOLIDÁRIA  CANTINHO DA LU,"Rua Taquarituba, 46a",Vila Babilonia,04351-030,SÃO PAULO,3550308,SP,ludesignerdeunhas@yahoo.com.br,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",700,250,-11.672173,-39.358605
CS019696,COZINHA SOLIDÁRIA ASSOCIAÇÃO AMERICANOPOLIS,"Av. Muzambinho, 221",Americanópolis,04334-040,SÃO PAULO,3550308,SP,mariajoanapaim@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",4000,300,-0.661680,-49.279716
CS019726,COZINHA GOTA SOLIDÁRIA,"Rua General Clarindo de Queiroz, 2018",Farias Brito,60035-131,FORTALEZA,2304400,CE,gotasolidariafortaleza@gmail.com,41.411.521/0001-19,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",448,155,-24.490410,-49.519574
CS019867,COZINHA SOLIDÁRIA RECONSTRUIR,"Rua General Alípio dos Santos, 1365",Olavo Oliveira,60351-105,FORTALEZA,2304400,CE,institutoreconstruiridr@gmail.com,04.314.360/0001-19,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",250,100,-8.916973,-49.571416
CS019861,VIVER COM DIGNIDADE,"Avenida dois Antonio, 2530",Santo Antonio,64000-000,TERESINA,2211001,PI,fundacaovcdteresina@gmail.com,05.399.250/0001-60,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",300,200,-10.970994,-38.176093
CS019667,ASSOCIAÇÃO INSTITUTO JOÃO GONÇALVES DA SILVA,"Avenida Pedro Alvares Cabral Lote 09 Qd 4, s/n",Jardim Barro Branco,25267-120,DUQUE DE CAXIAS,3301702,RJ,contato.ijgs@gmail.com,52.144.386/0001-09,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",455,200,-8.078730,-35.644677
CS019873,COZINHA SERVINDO AMOR,"Rua Juventude, 271",Mondubim,60766-140,FORTALEZA,2304400,CE,geiziellyalves2@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-2.409862,-37.449581
CS019147,ASSOCIAÇÃO MANÁ,"Travessa João Felipe, 116",Moura Brasil,60010-220,FORTALEZA,2304400,CE,abreudajusta@gmail.com,12.631.278/0001-46,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",190,100,-3.495905,-43.945810
CS019612,CENTRO POPULAR DE SOLIDARIEDADE SERRINHA,"Rua Américo Vespúcio, 769",Serrinha,60741-145,FORTALEZA,2304400,CE,isdomheldercamara@gmail.com,10.920.923/0001-15,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",235,120,-9.356682,-66.484098
CS016751,COZINHA POPULAR CLARA CAMARÃO,"Rua Santo Elias, 335",Pajuçara,59125-350,NATAL,2408102,RN,secretariacozinhapopular@gmail.com,,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Outros grupos de pessoas em situação de vulnerabilidade social",200,200,-9.238021,-34.902667
CS019832,AMPARO ALIMENTAR,"Rua Doutor Osvaldo Mellone, 264",Vila Prel,05780-300,SÃO PAULO,3550308,SP,mesquita3178@gmail.com,,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",350,350,-20.702571,-42.897053
CS019727,COZINHA SOCIAL INDESP BRASIL MONTE CASTELO,"Rua Sebastião Franco Baima, 608 ALTOS",Monte Castelo,60325-242,FORTALEZA,2304400,CE,projetos.indesp.brasil@gmail.com,29.983.168/0001-46,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",213,100,-0.857289,-51.939922
CS019692,COZINHA SOLIDÁRIA INSTITUTO SOCIAL EDUCAÇÃO CIDADÃ,"Rua Manoel Alves mesquita, S/N rua sem saída",Americanópolis,04387-190,SÃO PAULO,3550308,SP,projetoecdd@gmail.com,52.974.918/0001-35,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,466,-24.365358,-43.963498
CS015619,FIDEL CASTRO,"Acampamento Eldorado dos Carajás, SN",Zona Rural,57270-000,JUNQUEIRO,2704005,AL,brigadafidelcastro@gmail.com,52.203.906/0001-07,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",130,100,-24.641487,-46.568228
CS019856,COZINHA SOLIDÁRIA MARGARIDA ALVES,"Rua Antônio Pereira de Paiva, 263",João de Deus,56316-470,PETROLINA,2611101,PE,amspetrolina@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",620,300,-9.685655,-64.689882
CS019752,BARRIGA CHEIA,"Avenida G, 690",Prefeito José Walter,60750-060,FORTALEZA,2304400,CE,mariaeunicecds@hotmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",180,100,-0.343542,-48.296221
CS019891,INSTITUTO VIVA BAIRROS,"Rua General Piragibe, 797",Amadeu Furtado,60455-535,FORTALEZA,2304400,CE,institutovivabairros@gmail.com,284311780001-06,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-1.681734,-58.720647
CS019711,COZINHA MARIA FIRMINA DOS REIS,"AMADOR LOURENÇO, 724",JARDIM DAS OLIVEIRAS,04658-020,SÃO PAULO,3550308,SP,matilio.adv@gmail.com,47.861.893/0001-23,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",390,600,0.522312,-51.430649
CS019897,COZINHA DO BEM,"Rua Vitoria, 3E",Ponto Parada,43700-000,SIMÕES FILHO,2930709,BA,cozinhasolidariaprojetos@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,600,-1.673797,-47.277475
